Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,1,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,3,Divorced,2726.4,6705,7,Y,No,13,3,1,80,3,8,2,2,2,3,1,3
46,1,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,2,1,Research Scientist,2,Married,1968.8,10332,9,Y,Yes,12,3,3,80,3,18,2,3,8,0,2,7
30,1,Travel_Rarely,240,Sales,5,3,Marketing,1,142,2,Male,46,1,2,Sales Executive,2,Single,4595.2,26959,1,Y,Yes,11,3,4,80,0,6,1,2,4,4,0,3
46,1,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,3,Single,8520.0,25150,2,Y,No,15,3,4,80,0,18,2,2,2,2,0,3
34,1,Travel_Rarely,1092,Research & Development,1,4,Medical,1,2027,1,Male,36,2,1,Research Scientist,3,Married,3829.6,26124,9,Y,Yes,14,3,2,80,3,4,3,3,0,2,2,2
27,1,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,3,Male,75,2,1,Research Scientist,1,Single,1977.6,26092,1,Y,Yes,23,4,1,80,0,1,2,2,0,0,0,0
38,1,Travel_Rarely,350,Sales,5,3,Marketing,1,485,3,Female,34,2,1,Sales Representative,2,Single,2280.8,9150,1,Y,Yes,13,3,2,80,0,1,2,2,0,0,0,0
39,1,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,3,2,Sales Executive,3,Single,4243.2,4652,8,Y,Yes,13,3,2,80,0,9,3,1,3,2,0,4
38,1,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,3,Divorced,2726.4,6705,7,Y,No,13,3,1,80,3,8,2,2,2,3,1,3
27,1,Travel_Rarely,617,Research & Development,3,1,Life Sciences,1,926,1,Female,34,2,2,Manufacturing Director,2,Married,3336.8,10022,0,Y,Yes,19,3,1,80,1,4,3,3,1,2,0,2
44,1,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,1,1,Laboratory Technician,1,Single,2916.8,17181,2,Y,Yes,23,4,2,80,0,11,2,3,0,0,0,0
36,1,Travel_Rarely,542,Sales,20,3,Life Sciences,1,175,1,Female,71,1,2,Sales Executive,2,Married,3647.2,24788,3,Y,Yes,11,3,3,80,1,4,2,2,0,2,2,2
36,1,Non-Travel,335,Research & Development,9,2,Medical,1,991,2,Male,46,1,1,Research Scientist,1,Single,1856.8,10322,0,Y,Yes,22,4,1,80,0,4,0,2,1,2,1,2
34,1,Travel_Rarely,121,Sales,27,3,Marketing,1,283,1,Female,35,2,3,Sales Executive,3,Married,6111.200000000001,24525,1,Y,No,22,4,4,80,3,10,3,1,8,4,1,9
36,1,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,2,Female,100,3,3,Manufacturing Director,1,Single,5956.8,8931,1,Y,No,11,3,1,80,0,10,2,2,8,8,4,7
38,1,Travel_Rarely,527,Research & Development,1,4,Other,1,780,3,Male,63,2,1,Research Scientist,3,Single,2148.8,5207,1,Y,Yes,13,3,3,80,0,10,2,1,8,9,7,8
30,1,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,2,Male,73,1,1,Sales Representative,3,Single,894.4000000000001,8040,1,Y,Yes,14,3,4,80,0,1,4,2,0,0,1,0
35,1,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1649,1,Male,73,2,1,Laboratory Technician,1,Single,1732.8000000000002,3339,3,Y,Yes,14,3,2,80,0,10,3,1,2,2,0,3
26,1,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,1079,2,Female,36,1,1,Laboratory Technician,1,Single,1132.8,17258,1,Y,No,13,3,1,80,0,1,6,1,0,0,1,0
34,1,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,1,Female,39,2,1,Laboratory Technician,2,Divorced,2671.2000000000003,17285,3,Y,Yes,13,3,1,80,2,10,2,2,5,7,7,7
34,1,Travel_Rarely,1092,Research & Development,1,4,Medical,1,2027,1,Male,36,2,1,Research Scientist,3,Married,3829.6,26124,9,Y,Yes,14,3,2,80,3,4,3,3,0,2,2,2
39,1,Travel_Rarely,1376,Human Resources,1,2,Medical,1,1098,1,Male,91,1,3,Human Resources,1,Married,8385.6,2326,9,Y,No,14,3,4,80,1,24,1,2,18,6,3,6
34,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,1,1,Human Resources,1,Divorced,1868.0,3157,4,Y,Yes,15,3,4,80,3,4,3,2,0,2,2,0
25,1,Travel_Frequently,871,Research & Development,6,3,Life Sciences,1,137,3,Female,66,1,1,Laboratory Technician,3,Single,2340.8,19783,1,Y,Yes,18,3,2,80,0,1,5,2,0,0,1,0
27,1,Travel_Rarely,617,Research & Development,3,1,Life Sciences,1,926,1,Female,34,2,2,Manufacturing Director,2,Married,3336.8,10022,0,Y,Yes,19,3,1,80,1,4,3,3,1,2,0,2
39,1,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,2,1,Laboratory Technician,1,Married,1889.6,14669,4,Y,No,12,3,3,80,0,10,4,3,1,2,1,2
45,1,Travel_Frequently,959,Sales,1,4,Other,1,1113,3,Male,81,2,2,Sales Executive,2,Single,3782.4,17251,3,Y,Yes,14,3,4,80,0,5,4,2,0,0,0,0
33,1,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,364,1,Male,79,2,1,Laboratory Technician,2,Single,2788.0,14935,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0
36,1,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,1,Male,94,2,1,Laboratory Technician,3,Married,2977.6000000000004,21081,6,Y,Yes,13,3,3,80,1,7,2,1,0,2,2,2
38,1,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,328,1,Female,39,2,1,Laboratory Technician,1,Married,2165.6,21509,7,Y,No,20,4,1,80,0,13,3,3,7,7,1,7
41,1,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,2,Female,64,2,3,Sales Executive,1,Married,5851.200000000001,14011,5,Y,No,21,4,3,80,3,14,2,2,6,7,0,7
36,1,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,1,Female,50,1,1,Sales Representative,2,Single,1087.2,16154,1,Y,No,12,3,2,80,0,1,3,2,0,0,0,0
37,1,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,2,1,Laboratory Technician,1,Single,3360.0,10224,7,Y,No,22,4,1,80,0,10,2,3,3,4,0,4
34,1,Travel_Rarely,341,Sales,1,3,Medical,1,896,1,Female,48,1,1,Sales Representative,2,Divorced,2240.0,23522,6,Y,Yes,19,3,3,80,3,5,3,2,1,2,0,2
33,1,Travel_Rarely,1157,Research & Development,2,4,Medical,1,440,1,Male,84,1,1,Research Scientist,3,Married,2771.2000000000003,24737,5,Y,Yes,13,3,4,80,0,5,4,1,1,2,2,2
26,1,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,1,1,Laboratory Technician,2,Single,2100.0,25308,1,Y,No,20,4,3,80,0,2,2,1,0,2,2,2
40,1,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,1,Single,15059.2,2493,2,Y,Yes,16,3,1,80,0,26,2,2,22,10,1,11
33,1,Travel_Rarely,1434,Research & Development,5,4,Technical Degree,1,65,2,Male,50,2,1,Laboratory Technician,2,Single,2752.8,11179,1,Y,Yes,13,3,3,80,0,2,3,1,0,2,2,2
35,1,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,514,2,Male,40,2,1,Research Scientist,3,Single,1828.0,3427,9,Y,Yes,23,4,3,80,0,3,4,2,0,0,0,0
38,1,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,1,Male,55,1,1,Research Scientist,1,Single,1850.4,2993,4,Y,Yes,20,4,2,80,0,5,0,2,0,2,2,2
26,1,Travel_Rarely,156,Sales,12,3,Life Sciences,1,494,2,Female,90,3,1,Sales Representative,1,Single,2172.8,25422,1,Y,No,15,3,4,80,0,1,0,2,0,0,0,0
34,1,Travel_Rarely,992,Research & Development,1,3,Technical Degree,1,300,2,Male,85,2,1,Research Scientist,2,Single,1646.4,19757,0,Y,No,14,3,4,80,0,7,1,1,4,2,1,5
41,1,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,Male,52,2,3,Sales Executive,3,Divorced,8076.8,15986,4,Y,No,11,3,1,80,1,28,1,3,5,7,4,3
51,1,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,161,1,Female,72,2,1,Research Scientist,1,Married,3970.4,4510,9,Y,Yes,18,3,1,80,3,7,2,2,3,4,4,3
24,1,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,1,Male,52,1,1,Human Resources,3,Single,2051.2000000000003,18437,1,Y,No,12,3,3,80,0,1,3,3,0,0,0,0
29,1,Travel_Rarely,813,Research & Development,1,3,Medical,1,45,1,Male,61,2,1,Research Scientist,3,Married,1834.4,3020,2,Y,Yes,16,3,1,80,1,6,2,1,0,0,2,0
33,1,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,2,Female,79,2,1,Laboratory Technician,3,Married,2012.0,22955,1,Y,Yes,11,3,4,80,0,1,4,1,0,1,0,0
34,1,Travel_Rarely,408,Sales,23,1,Life Sciences,1,1165,3,Female,45,1,3,Sales Executive,1,Married,5868.8,11162,1,Y,No,13,3,1,80,1,11,3,1,9,8,3,10
35,1,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,2,Female,66,1,1,Human Resources,3,Divorced,1744.0,9732,6,Y,No,11,3,3,80,1,6,0,1,2,2,1,2
34,1,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,994,3,Female,92,1,1,Research Scientist,1,Single,1923.2,11479,6,Y,Yes,20,4,3,80,0,3,5,2,0,0,0,0
31,1,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,3,Female,69,2,1,Human Resources,1,Married,1718.4,6889,0,Y,Yes,11,3,3,80,0,6,3,2,3,1,1,4
37,1,Travel_Frequently,481,Sales,12,3,Life Sciences,1,1167,2,Male,44,2,4,Sales Executive,1,Single,11006.4,2447,0,Y,Yes,12,3,2,80,0,22,2,1,19,9,13,14
38,1,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,69,2,2,Sales Executive,1,Single,4259.2,26507,5,Y,No,15,3,3,80,0,6,3,2,1,2,0,2
40,1,Travel_Frequently,130,Research & Development,25,4,Life Sciences,1,881,3,Female,96,2,1,Research Scientist,1,Divorced,1617.6,16612,1,Y,Yes,19,3,1,80,1,10,3,1,8,2,7,8
38,1,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,1,Male,56,2,3,Manager,2,Married,10888.0,24619,7,Y,Yes,12,3,4,80,0,15,2,3,5,6,7,7
34,1,Travel_Rarely,121,Sales,27,3,Marketing,1,283,1,Female,35,2,3,Sales Executive,3,Married,6111.200000000001,24525,1,Y,No,22,4,4,80,3,10,3,1,8,4,1,9
31,1,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,3,Female,69,2,1,Human Resources,1,Married,1718.4,6889,0,Y,Yes,11,3,3,80,0,6,3,2,3,1,1,4
23,1,Travel_Frequently,544,Sales,3,2,Medical,1,1624,1,Female,70,2,1,Sales Representative,3,Single,1255.2,18420,1,Y,Yes,12,3,3,80,0,0,2,3,0,0,0,0
38,1,Travel_Rarely,527,Research & Development,1,4,Other,1,780,3,Male,63,2,1,Research Scientist,3,Single,2148.8,5207,1,Y,Yes,13,3,3,80,0,10,2,1,8,9,7,8
44,1,Travel_Rarely,1162,Sales,3,2,Medical,1,445,3,Female,41,2,2,Sales Executive,2,Married,4190.400000000001,17778,4,Y,Yes,18,3,1,80,0,12,3,1,0,0,0,0
26,1,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,1,1,Laboratory Technician,2,Single,2100.0,25308,1,Y,No,20,4,3,80,0,2,2,1,0,2,2,2
35,1,Travel_Rarely,740,Sales,1,3,Life Sciences,1,1562,1,Male,64,1,2,Sales Executive,1,Married,7771.200000000001,5323,1,Y,No,11,3,4,80,1,10,4,2,8,8,6,7
39,1,Travel_Frequently,296,Sales,6,2,Marketing,1,555,3,Female,33,1,1,Sales Representative,2,Divorced,1880.8,12253,0,Y,No,16,3,4,80,1,3,3,1,0,2,1,0
33,1,Travel_Rarely,329,Research & Development,24,3,Medical,1,1604,2,Male,51,2,1,Laboratory Technician,1,Married,1926.4,7324,1,Y,Yes,17,3,3,80,3,1,3,2,0,1,0,0
31,1,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,1053,1,Male,57,2,1,Research Scientist,1,Married,1633.6,15346,6,Y,Yes,14,3,2,80,1,6,2,2,1,2,1,2
24,1,Non-Travel,504,Research & Development,10,3,Medical,1,1248,1,Female,96,1,1,Research Scientist,1,Single,1487.2,6148,1,Y,Yes,25,4,2,80,0,1,2,3,0,1,0,0
39,1,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,3,2,Sales Executive,3,Single,4243.2,4652,8,Y,Yes,13,3,2,80,0,9,3,1,3,2,0,4
39,1,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,3,2,Sales Executive,3,Single,4243.2,4652,8,Y,Yes,13,3,2,80,0,9,3,1,3,2,0,4
38,1,Travel_Rarely,527,Research & Development,1,4,Other,1,780,3,Male,63,2,1,Research Scientist,3,Single,2148.8,5207,1,Y,Yes,13,3,3,80,0,10,2,1,8,9,7,8
47,1,Travel_Rarely,723,Research & Development,8,4,Medical,1,433,2,Male,85,1,2,Research Scientist,1,Married,3952.8,17747,2,Y,No,15,3,1,80,0,11,3,1,6,2,7,7
39,1,Travel_Rarely,790,Sales,24,4,Medical,1,1489,1,Female,40,1,2,Sales Executive,1,Single,3679.2,7815,0,Y,Yes,23,4,3,80,0,16,2,3,13,9,10,10
36,1,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,1,Female,50,1,1,Sales Representative,2,Single,1087.2,16154,1,Y,No,12,3,2,80,0,1,3,2,0,0,0,0
27,1,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,593,2,Male,99,1,1,Laboratory Technician,2,Single,3115.2000000000003,9129,5,Y,No,16,3,3,80,0,4,3,2,0,2,1,2
41,1,Travel_Rarely,669,Sales,9,2,Medical,1,118,2,Male,64,1,3,Sales Executive,3,Single,7695.200000000001,13596,1,Y,No,16,3,4,80,0,9,3,2,7,8,4,7
38,1,Travel_Rarely,350,Sales,5,3,Marketing,1,485,3,Female,34,2,1,Sales Representative,2,Single,2280.8,9150,1,Y,Yes,13,3,2,80,0,1,2,2,0,0,0,0
51,1,Travel_Rarely,310,Research & Development,7,2,Technical Degree,1,2032,3,Male,72,2,1,Laboratory Technician,2,Married,1871.2,3666,8,Y,No,11,3,4,80,1,14,4,1,8,9,9,8
48,1,Travel_Rarely,607,Research & Development,2,5,Technical Degree,1,1572,2,Female,78,1,3,Manufacturing Director,3,Married,8135.200000000001,14618,0,Y,No,16,3,2,80,1,34,4,2,31,7,1,9
53,1,Travel_Frequently,781,Research & Development,2,1,Life Sciences,1,918,3,Male,57,1,1,Laboratory Technician,3,Divorced,1904.0,13384,9,Y,Yes,14,3,4,80,1,3,3,1,0,0,0,0
51,1,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,2,1,Laboratory Technician,3,Single,2069.6,10261,1,Y,No,16,3,4,80,0,5,3,2,2,2,1,0
29,1,Travel_Rarely,813,Research & Development,1,3,Medical,1,45,1,Male,61,2,1,Research Scientist,3,Married,1834.4,3020,2,Y,Yes,16,3,1,80,1,6,2,1,0,0,2,0
26,1,Travel_Frequently,756,Sales,1,1,Technical Degree,1,478,1,Female,99,1,1,Sales Representative,1,Single,1739.2,9150,1,Y,Yes,11,3,3,80,0,3,3,2,1,2,1,2
35,1,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,514,2,Male,40,2,1,Research Scientist,3,Single,1828.0,3427,9,Y,Yes,23,4,3,80,0,3,4,2,0,0,0,0
45,1,Travel_Frequently,878,Sales,1,4,Life Sciences,1,2044,1,Male,94,2,2,Sales Executive,2,Divorced,5382.400000000001,14255,7,Y,No,12,3,4,80,2,12,3,2,4,3,0,1
24,1,Travel_Rarely,419,Sales,21,3,Other,1,959,3,Male,37,1,1,Sales Representative,1,Single,1696.8000000000002,9947,1,Y,Yes,13,3,2,80,0,1,3,3,0,0,0,0
39,1,Travel_Rarely,699,Research & Development,6,1,Medical,1,31,1,Male,83,2,1,Research Scientist,1,Single,2368.0,17102,2,Y,No,11,3,3,80,0,8,2,2,2,2,1,3
26,1,Travel_Rarely,1427,Research & Development,18,1,Other,1,923,3,Female,65,2,1,Research Scientist,3,Single,2154.4,8870,1,Y,No,19,3,1,80,0,1,3,1,0,0,0,0
28,1,Travel_Rarely,1320,Research & Development,8,1,Medical,1,1684,3,Male,93,1,1,Laboratory Technician,2,Single,3191.2000000000003,20586,1,Y,Yes,11,3,1,80,0,5,2,2,3,4,1,2
37,1,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,33,1,Female,72,1,1,Research Scientist,1,Single,3135.2000000000003,4681,1,Y,Yes,22,4,2,80,0,10,5,2,8,2,6,7
25,1,Travel_Rarely,129,Research & Development,4,3,Technical Degree,1,960,1,Male,84,2,1,Laboratory Technician,1,Single,2378.4,13008,1,Y,No,19,3,2,80,0,1,2,2,0,0,0,0
39,1,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,3,Male,85,1,1,Research Scientist,1,Married,1845.6,14460,1,Y,Yes,23,4,2,80,1,5,2,2,3,2,3,0
35,1,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,1004,1,Female,48,2,1,Research Scientist,2,Married,1705.6,11539,4,Y,Yes,11,3,2,80,0,7,2,2,3,2,0,1
33,1,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,2,Male,46,2,1,Research Scientist,2,Single,3505.6000000000004,16374,6,Y,No,17,3,4,80,0,5,3,1,0,2,2,1
31,1,Travel_Rarely,950,Sales,4,4,Marketing,1,401,3,Male,48,1,2,Sales Executive,3,Single,4662.400000000001,8450,1,Y,Yes,12,3,2,80,0,8,0,2,6,7,7,4
34,1,Travel_Rarely,341,Sales,1,3,Medical,1,896,1,Female,48,1,1,Sales Representative,2,Divorced,2240.0,23522,6,Y,Yes,19,3,3,80,3,5,3,2,1,2,0,2
36,1,Travel_Frequently,143,Sales,4,3,Marketing,1,488,1,Male,56,2,2,Sales Executive,1,Single,7484.0,9558,1,Y,No,18,3,3,80,0,8,5,2,6,7,7,7
44,1,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,Male,97,1,2,Laboratory Technician,1,Single,3427.2000000000003,22710,3,Y,No,20,4,1,80,0,20,2,2,2,3,1,3
34,1,Travel_Rarely,318,Research & Development,8,4,Other,1,454,1,Male,77,1,1,Laboratory Technician,1,Married,1695.2,4759,1,Y,Yes,11,3,4,80,0,7,4,1,5,7,0,7
33,1,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,2,Female,79,2,1,Laboratory Technician,3,Married,2012.0,22955,1,Y,Yes,11,3,4,80,0,1,4,1,0,1,0,0
33,1,Travel_Rarely,1434,Research & Development,5,4,Technical Degree,1,65,2,Male,50,2,1,Laboratory Technician,2,Single,2752.8,11179,1,Y,Yes,13,3,3,80,0,2,3,1,0,2,2,2
36,1,Non-Travel,335,Research & Development,9,2,Medical,1,991,2,Male,46,1,1,Research Scientist,1,Single,1856.8,10322,0,Y,Yes,22,4,1,80,0,4,0,2,1,2,1,2
41,1,Travel_Rarely,660,Research & Development,15,3,Other,1,1052,1,Male,81,2,2,Laboratory Technician,2,Divorced,3867.2,7858,7,Y,No,14,3,2,80,1,9,3,1,0,0,0,0
44,1,Travel_Rarely,1122,Research & Development,6,3,Medical,1,932,3,Male,70,2,1,Laboratory Technician,1,Married,1923.2,4303,7,Y,Yes,21,4,4,80,0,8,2,1,0,2,2,2
35,1,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,3,Male,57,1,3,Sales Executive,1,Single,7275.200000000001,17235,2,Y,Yes,12,3,3,80,0,9,2,2,3,4,1,0
27,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,2,Male,48,1,1,Research Scientist,3,Married,2282.4,4223,0,Y,Yes,11,3,2,80,1,1,5,2,0,0,0,0
38,1,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1,Female,85,1,2,Sales Executive,2,Single,4276.8,9489,8,Y,No,13,3,2,80,0,7,2,1,2,3,1,3
42,1,Travel_Rarely,1141,Research & Development,11,2,Medical,1,1033,1,Female,61,1,2,Healthcare Representative,1,Married,3821.6,14382,5,Y,No,15,3,1,80,0,15,2,1,0,0,0,0
39,1,Travel_Frequently,296,Sales,6,2,Marketing,1,555,3,Female,33,1,1,Sales Representative,2,Divorced,1880.8,12253,0,Y,No,16,3,4,80,1,3,3,1,0,2,1,0
39,1,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,147,1,Male,66,1,2,Laboratory Technician,2,Single,4859.2,22887,1,Y,Yes,24,4,4,80,0,9,3,2,7,7,0,6
38,1,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,69,2,2,Sales Executive,1,Single,4259.2,26507,5,Y,No,15,3,3,80,0,6,3,2,1,2,0,2
39,1,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,3,2,Sales Executive,3,Single,4243.2,4652,8,Y,Yes,13,3,2,80,0,9,3,1,3,2,0,4
34,1,Travel_Rarely,224,Research & Development,1,4,Technical Degree,1,1522,1,Male,100,1,1,Research Scientist,1,Single,1889.6,7568,6,Y,No,13,3,3,80,0,11,2,1,7,7,0,7
28,1,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,2,Male,63,3,1,Laboratory Technician,1,Married,1280.8000000000002,3445,1,Y,Yes,21,4,3,80,2,1,2,2,0,0,0,0
32,1,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,1,1,Human Resources,1,Married,2290.4,19555,1,Y,No,12,3,1,80,0,1,2,2,0,0,0,0
34,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,1,1,Human Resources,1,Divorced,1868.0,3157,4,Y,Yes,15,3,4,80,3,4,3,2,0,2,2,0
40,1,Travel_Rarely,622,Research & Development,14,4,Other,1,1010,2,Male,39,1,1,Laboratory Technician,1,Divorced,2994.4,10074,1,Y,Yes,24,4,4,80,1,5,2,1,2,2,0,2
29,1,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,554,1,Female,62,2,1,Sales Representative,1,Single,2561.6000000000004,21972,1,Y,Yes,16,3,2,80,0,6,4,2,3,3,1,4
24,1,Travel_Rarely,528,Sales,22,1,Marketing,1,167,3,Male,50,2,1,Sales Representative,2,Single,1340.0,26820,1,Y,Yes,19,3,4,80,0,0,2,1,0,0,0,0
26,1,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,1079,2,Female,36,1,1,Laboratory Technician,1,Single,1132.8,17258,1,Y,No,13,3,1,80,0,1,6,1,0,0,1,0
45,1,Travel_Frequently,959,Sales,1,4,Other,1,1113,3,Male,81,2,2,Sales Executive,2,Single,3782.4,17251,3,Y,Yes,14,3,4,80,0,5,4,2,0,0,0,0
38,1,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,77,2,2,Sales Executive,1,Single,6579.200000000001,18385,0,Y,Yes,17,3,1,80,0,6,3,2,3,2,0,3
33,1,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,1082,1,Male,72,1,3,Healthcare Representative,1,Single,6977.6,12355,1,Y,No,12,3,1,80,0,10,2,1,8,7,1,9
39,1,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,3,2,Sales Executive,3,Single,4243.2,4652,8,Y,Yes,13,3,2,80,0,9,3,1,3,2,0,4
47,1,Travel_Rarely,266,Sales,2,1,Marketing,1,1038,1,Female,57,1,5,Manager,3,Married,15876.0,25846,1,Y,No,15,3,4,80,1,33,3,2,30,14,6,9
36,1,Travel_Rarely,1102,Sales,1,2,Life Sciences,1,1,1,Female,94,2,2,Sales Executive,3,Single,4794.400000000001,19479,8,Y,Yes,11,3,1,80,0,8,0,1,4,4,0,5
35,1,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,1,297,3,Female,88,2,1,Research Scientist,1,Single,2125.6,8556,5,Y,Yes,11,3,3,80,0,8,5,2,3,2,0,4
50,1,Travel_Rarely,436,Sales,2,1,Medical,1,842,2,Male,37,2,2,Sales Executive,3,Single,4128.0,21519,4,Y,No,16,3,3,80,0,12,3,1,7,7,7,3
25,1,Travel_Frequently,769,Sales,9,3,Marketing,1,1077,3,Female,54,2,1,Sales Representative,3,Single,1858.4,17205,1,Y,Yes,14,3,2,80,0,2,3,2,0,2,0,2
25,1,Travel_Rarely,1097,Research & Development,11,3,Medical,1,1016,3,Female,98,1,1,Research Scientist,1,Single,2080.0,18275,1,Y,Yes,15,3,1,80,0,1,2,2,0,0,0,0
23,1,Travel_Rarely,230,Research & Development,3,3,Life Sciences,1,405,2,Male,54,2,1,Laboratory Technician,2,Single,1136.0,25233,1,Y,No,13,3,3,80,0,0,2,2,0,0,0,0
31,1,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,3,Male,38,1,2,Sales Executive,1,Single,4260.8,3064,6,Y,No,17,3,3,80,0,6,2,1,2,3,1,2
48,1,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,2,3,Sales Executive,1,Single,8358.4,5843,6,Y,Yes,13,3,2,80,0,15,2,1,0,2,2,2
45,1,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,3,Male,39,1,3,Sales Executive,1,Divorced,8683.2,16586,4,Y,Yes,13,3,2,80,1,20,3,2,1,2,2,0
40,1,Travel_Rarely,622,Research & Development,14,4,Other,1,1010,2,Male,39,1,1,Laboratory Technician,1,Divorced,2994.4,10074,1,Y,Yes,24,4,4,80,1,5,2,1,2,2,0,2
33,1,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,1082,1,Male,72,1,3,Healthcare Representative,1,Single,6977.6,12355,1,Y,No,12,3,1,80,0,10,2,1,8,7,1,9
42,1,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,133,2,Male,63,2,1,Human Resources,1,Divorced,1658.4,23648,4,Y,Yes,22,4,4,80,0,7,3,2,1,2,0,2
43,1,Travel_Rarely,903,Research & Development,2,3,Medical,1,1573,2,Male,81,2,2,Manufacturing Director,1,Married,3884.0,7653,4,Y,No,11,3,1,80,2,7,2,2,3,2,1,4
36,1,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,2,2,Sales Executive,3,Married,4493.6,21075,1,Y,Yes,11,3,3,80,0,10,4,2,8,7,0,8
40,1,Travel_Rarely,737,Sales,10,3,Medical,1,1639,3,Male,55,1,3,Sales Executive,1,Married,8244.800000000001,21530,9,Y,No,17,3,3,80,0,15,3,2,11,12,6,0
